Link;Fiyat;İlan Tarihi;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Kasa Tipi;Renk;Motor Hacmi;Motor Gücü;Araç Durumu;Boya-değişen
https://www.arabam.com/ilan/sahibinden-satilik-ford-mondeo-2-0-tdci-titanium/memurdan-temiz-bakimli/35283660;585.000 TL;29 Kasım 2025;Ford;Mondeo;2.0 TDCi Titanium;2008;250.000 km;Otomatik;70 lt;Hatchback/5;Gri (Gümüş);1997 cc;130 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-ford-focus-1-6-tdci-trend/sahibinden-ford-focus-1-6-tdci-trend-2008-model/35283573;355.000 TL;29 Kasım 2025;Ford;Focus;1.6 TDCi Trend;2008;264.000 km;Düz;55 lt;Sedan;Gri (titanyum);1560 cc;110 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-ford-focus-1-6-tdci-trend/sahibinden-ford-focus-1-6-tdci-trend-2007-model/35297454;380.000 TL;29 Kasım 2025;Ford;Focus;1.6 TDCi Trend;2007;429.000 km;Düz;55 lt;Sedan;Gri (Gümüş);1560 cc;110 hp;İkinci El;1 değişen, 5 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-ford-focus-1-6-tdci-style/sahibinden-acil-satilik-hatasiz-boyasiz-focus/35283469;945.000 TL;29 Kasım 2025;Ford;Focus;1.6 TDCi Style;2014;164.500 km;Düz;53 lt;Sedan;Beyaz;1560 cc;115 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/sahibinden-satilik-ford-focus-1-6-tdci-collection/sahibinden-ford-focus-1-6-tdci-collection-2011-model-izmir-240-000-km-gri/35283585;526.500 TL;29 Kasım 2025;Ford;Focus;1.6 TDCi Collection;2011;240.000 km;Düz;55 lt;Hatchback/5;Gri;1560 cc;90 hp;İkinci El;4 değişen, 1 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-ford-escort-1-6-clx/sahibinden-ford-escort-1-6-clx-1997-model/35283398;190.000 TL;29 Kasım 2025;Ford;Escort;1.6 CLX;1997;79.000 km;Düz;55 lt;-;Kırmızı;1597 cc;90 hp;İkinci El;4 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-ford-focus-1-6-tdci-collection/sahibinden-ford-focus-1-6-tdci-collection-2011-model/35283416;585.000 TL;29 Kasım 2025;Ford;Focus;1.6 TDCi Collection;2011;285.000 km;Düz;55 lt;Hatchback/5;Beyaz;1560 cc;90 hp;İkinci El;8 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-ford-focus-1-6-ti-vct-trend-x/sahibinden-ford-focus-1-6-ti-vct-trend-x-2017-model-kocaeli/35297188;759.000 TL;29 Kasım 2025;Ford;Focus;1.6 Ti-VCT Trend X;2017;180.000 km;Düz;55 lt;Hatchback/5;Şampanya;1596 cc;125 hp;İkinci El;2 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-c-max-1-6-tdci-ghia/galeriden-ford-c-max-1-6-tdci-ghia-2005-model-izmir/34449428;460.000 TL;29 Kasım 2025;Ford;C-Max;1.6 TDCi Ghia;2005;225.000 km;Düz;55 lt;MPV;Gri;1560 cc;110 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-ford-fusion-1-6-lux/caliskan-motors-ford-fusion-1-6-lux-tam-otomatik-hatasiz/34423621;599.000 TL;29 Kasım 2025;Ford;Fusion;1.6 Lux;2006;177.000 km;Otomatik;45 lt;Hatchback/5;Mavi (metalik);1596 cc;100 hp;İkinci El;1 değişen, 2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-titanium/ford-focus-1-5-tdci-titanium-2020-model/35292647;1.345.000 TL;29 Kasım 2025;Ford;Focus;1.5 TDCi Titanium;2020;105.000 km;Otomatik;47 lt;Sedan;Beyaz;1500 cc;120 hp;İkinci El;1 değişen, 2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-ford-escort-1-6-clx/degisensiz-ford-escort-clx/35296764;230.000 TL;29 Kasım 2025;Ford;Escort;1.6 CLX;1996;215.000 km;Düz;55 lt;Sedan;Bej;1597 cc;90 hp;İkinci El;11 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-ford-fusion-1-4-tdci-comfort/acillllll-sahibinden-ford-fusion-1-4-tdci-comfort-2006-model/31885300;290.000 TL;29 Kasım 2025;Ford;Fusion;1.4 TDCi Comfort;2006;287.000 km;Düz;45 lt;Hatchback/5;Gri;1399 cc;68 hp;İkinci El;1 değişen, 12 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-180-amg/lider-den-2023-cikis-4k-isitima-navigasyon-cam-tavan-hatasiz/35176991;3.125.000 TL;29 Kasım 2025;Mercedes - Benz;C;C 180 AMG;2022;98.000 km;Otomatik;Benzin;Sedan;Siyah;1601 - 1800 cm3;176 - 200 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-180-comfort-9g-tronic/2018cikis-9g-tronic-132-000km-boyasiz-degisensiz-sunroof/34754180;1.929.000 TL;29 Kasım 2025;Mercedes - Benz;C;C 180 Comfort 9G-Tronic;2017;132.000 km;Otomatik;41 lt;Sedan;Beyaz;1595 cc;156 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-180-blueefficiency-fascination/2010-model-nadir-temizlikte-190-binde-c180-cift-sanrof/33602864;1.100.000 TL;29 Kasım 2025;Mercedes - Benz;C;C 180 BlueEFFICIENCY Fascination;2010;190.000 km;Otomatik;Benzin;Sedan;Gri;1401 - 1600 cm3;151 - 175 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/sahibinden-satilik-mercedes-benz-c-180-comfort-9g-tronic/sahibinden-orjinal-c-180-9g-tronic-2018-model-sunroof-deri-doseme/30389598;1.795.000 TL;28 Kasım 2025;Mercedes - Benz;C;C 180 Comfort 9G-Tronic;2018;190.000 km;Otomatik;41 lt;Sedan;Beyaz;1595 cc;156 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-amg/ugur-auto-showroom-dan-c-200-d-bluetec/34817565;1.720.000 TL;28 Kasım 2025;Mercedes - Benz;C;C 200 D AMG;2015;205.000 km;Otomatik;41 lt;Sedan;Siyah;1598 cc;136 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-mercedes-benz-cla-200-amg-4matic/45-s-gorunum-garantili-servis-bakimli-burmester-ses-sistemi/35233388;2.845.000 TL;27 Kasım 2025;Mercedes - Benz;CLA;200 AMG+ 4Matic;2021;58.000 km;Yarı Otomatik;51 lt;Coupe;Gri;1332 cc;163 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-200/otomatik-mercedes-e-200-tr-de-tek-8-tus-klima-sanroflu/34071531;615.000 TL;27 Kasım 2025;Mercedes - Benz;E;200;1990;375.000 km;Otomatik;LPG & Benzin;Sedan;Şampanya;2001 - 2500 cm3;126 - 150 HP;İkinci El;10 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-220-cdi-amg/yeni-kasa-mercedes-c-220-cdi-amg-2008-model/32481026;895.000 TL;27 Kasım 2025;Mercedes - Benz;C;C 220 CDI AMG;2008;440.000 km;Otomatik;Dizel;Sedan;Beyaz;2001 - 2500 cm3;151 - 175 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-bluetec-fascination/c200d-ilk-sahip-yetkili-servis-bakimli-hatasiz-kayitsiz-camtavan/35223930;1.750.000 TL;27 Kasım 2025;Mercedes - Benz;C;C 200 d BlueTEC Fascination;2016;187.000 km;Otomatik;41 lt;Sedan;Beyaz;1598 cc;136 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-a-180-blueefficiency-amg-sport/2014-cikisli-a180-amg-sport-gece-paket-full-donanim-169-000-km/35208217;1.249.000 TL;27 Kasım 2025;Mercedes - Benz;A;A 180 BlueEFFICIENCY AMG Sport;2013;169.000 km;Yarı Otomatik;50 lt;Hatchback/5;Beyaz;1595 cc;122 hp;İkinci El;1 değişen, 3 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-mercedes-benz-cla-200-amg/sahibinden-mercedes-benz-cla-200-amg-2023-model/35204115;3.320.000 TL;27 Kasım 2025;Mercedes - Benz;CLA;200 AMG;2023;33.000 km;Yarı Otomatik;43 lt;Coupe;Beyaz;1332 cc;163 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-cls-300-d-amg/adg-motors-dan-hatasiz-boyasiz-tramersiz-cls-300d-4-matic/34675408;7.000.000 TL;27 Kasım 2025;Mercedes - Benz;CLS;300 D AMG;2023;24.500 km;Otomatik;66 lt;Coupe;Siyah;1992 cc;265 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-a-180-d-style/2020-a180d-style-89-000km-emsalsiz-temizlikte/34675217;1.695.000 TL;27 Kasım 2025;Mercedes - Benz;A;A 180 d Style;2020;89.000 km;Yarı Otomatik;43 lt;Hatchback/5;Beyaz;1461 cc;116 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-a-180-blueefficiency-urban/ack-motors-2012-mercedes-benz-a180-urban/30687640;1.170.000 TL;27 Kasım 2025;Mercedes - Benz;A;A 180 BlueEFFICIENCY Urban;2012;203.000 km;Düz;50 lt;Hatchback/5;Gri;1595 cc;122 hp;İkinci El;1 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-mercedes-benz-a-200-amg/sahibinden-mercedes-benz-a-200-amg-2024-model/35186208;2.790.000 TL;26 Kasım 2025;Mercedes - Benz;A;A 200 AMG+;2024;13.000 km;Otomatik;Hibrit;Hatchback/5;Gri;1201 - 1400 cm3;-;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-180-kompressor-blueefficiency-avantgarde/acil1129950tl2013-mersedes-benz-orjinal-c180-avantgarde-179000km/35039089;1.129.950 TL;26 Kasım 2025;Mercedes - Benz;C;C 180 Kompressor BlueEfficiency Avantgarde;2013;178.000 km;Otomatik;Benzin;Sedan;Beyaz;1401 - 1600 cm3;151 - 175 HP;İkinci El;1 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-180-blueefficiency-amg/hatasiz-daha-dolusu-yok-amg-selction-plus/34626357;1.645.000 TL;26 Kasım 2025;Mercedes - Benz;C;C 180 BlueEFFICIENCY AMG;2013;140.000 km;Otomatik;Benzin;Sedan;Beyaz;1401 - 1600 cm3;151 - 175 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-200-d-exclusive/hatasiz-boyasiz-e-200-d-8-bin-km-sifir-tadinda-yet-servis-bakim/34070660;4.480.000 TL;26 Kasım 2025;Mercedes - Benz;E;200 d Exclusive;2020;8.000 km;Otomatik;Dizel;Sedan;Beyaz;1601 - 1800 cm3;151 - 175 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-180-amg/c-180-amg-mengerler-bakimli/32590009;2.210.000 TL;26 Kasım 2025;Mercedes - Benz;C;C 180 AMG;2018;181.000 km;Otomatik;Benzin;Sedan;Gri;1401 - 1600 cm3;151 - 175 HP;İkinci El;1 değişen, 1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-180-elite/boyasiz-111-300-km-de-2014-model-mercedes-180-elite-7g-tronic/35137547;2.225.000 TL;25 Kasım 2025;Mercedes - Benz;E;180 Elite;2014;111.300 km;Otomatik;59 lt;Sedan;Beyaz;1595 cc;156 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-amg/2017-cikisli-mercedes-benz-c200d-amg-exclusive-109-000-km/35137138;2.080.000 TL;25 Kasım 2025;Mercedes - Benz;C;C 200 D AMG;2016;109.000 km;Otomatik;41 lt;Sedan;Siyah;1598 cc;136 hp;İkinci El;1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-cls-350-d-amg/mercedes-cls350d-hkardon-amg-istma-sogtma-360kamera-ebgaj-boyasz/35134880;3.250.000 TL;25 Kasım 2025;Mercedes - Benz;CLS;350 D AMG;2016;188.000 km;Otomatik;Dizel;Coupe;Siyah;2501 - 3000 cm3;251 - 275 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-cla-200-amg/2024-hatasiz-cla-200-amg-multibeam-gece-ve-premium-paket-ses-sis/35131178;3.325.000 TL;25 Kasım 2025;Mercedes - Benz;CLA;200 AMG;2024;23.000 km;Yarı Otomatik;43 lt;Coupe;Gri;1332 cc;163 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-cla-200-style/galeri-murattan-2014model-benzin-otomatik-hatasiz-boyasiz/35131045;1.295.000 TL;25 Kasım 2025;Mercedes - Benz;CLA;200 Style;2014;277.000 km;Otomatik;50 lt;Coupe;Beyaz;1595 cc;156 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-cls-350-d-amg/ff-2016-cls350d-amg-sogutma-360-k-ahsap-d-20-jant-boyasiz/34575726;3.161.000 TL;25 Kasım 2025;Mercedes - Benz;CLS;350 D AMG;2016;248.000 km;Otomatik;Dizel;Coupe;Siyah;2501 - 3000 cm3;251 - 275 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-220-d-exclusive/al-in-car-dan-mercedes-e-220d-130-bin-km-de-hatasiz-boyasiz/34575503;4.300.000 TL;25 Kasım 2025;Mercedes - Benz;E;220 D Exclusive;2017;130.000 km;Otomatik;Dizel;Sedan;Siyah;1801 - 2000 cm3;176 - 200 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-180-kompressor-blueefficiency-fascination/galeriden-mercedes-benz-c-180-kompressor-blueefficiency-fascination-2009-model-istanbul/35113790;1.030.000 TL;24 Kasım 2025;Mercedes - Benz;C;C 180 Kompressor BlueEfficiency Fascination;2009;194.000 km;Otomatik;66 lt;Sedan;Gri (Gümüş);1597 cc;156 hp;İkinci El;2 değişen, 3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-190-e-2-0/ikinci-sahibinden-koleksiyonluk-mercedes-benz-190-e-2-0-1989-model-izmir/35104867;405.000 TL;24 Kasım 2025;Mercedes - Benz;190;190 E 2.0;1989;290.000 km;Düz;Benzin;Sedan;Lacivert;1997 cc;123 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-bluetec-amg/dursan-otomotiv-den-satlik-mercedes-benz-2015-model/35101178;1.475.000 TL;24 Kasım 2025;Mercedes - Benz;C;C 200 d BlueTEC AMG;2015;320.159 km;Otomatik;41 lt;Sedan;Beyaz;1598 cc;136 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-cla-200-amg/1-em-auto-dan-2019-mercedes-cla-200-amg-boyasiz-cam-tvn/35080582;2.750.000 TL;24 Kasım 2025;Mercedes - Benz;CLA;200 AMG;2019;94.000 km;Yarı Otomatik;43 lt;Cabrio;Beyaz;1332 cc;163 hp;İkinci El;1 değişen
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-bluetec-comfort/hatasiz-imzali-seri-dusuk-km/34536921;"1.865.000 TL
1.775.000 TL";24 Kasım 2025;Mercedes - Benz;C;C 200 d BlueTEC Comfort;2016;124.000 km;Otomatik;41 lt;Sedan;Beyaz;1598 cc;136 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-s-320-l/sinif-s-320-l-deri-isitma-sogutma-masaj-vakum-air-buz-dolb-bose/33712818;1.150.000 TL;24 Kasım 2025;Mercedes - Benz;S;S 320 320 L;2000;320.000 km;Otomatik;88 lt;Sedan;Mavi;3199 cc;224 hp;İkinci El;11 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-cla-200-amg-4matic/hatasiz-boyasiz-tramersiz-mercedes-cla-200-amg-4-matic/35188859;2.950.000 TL;24 Kasım 2025;Mercedes - Benz;CLA;200 AMG+ 4Matic;2021;52.000 km;Yarı Otomatik;51 lt;Coupe;Beyaz;1332 cc;163 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-bluetec-amg/cicek-2017-model-c200d-amg-imzali-145-km-hatasiz-boyasiz/34539570;2.075.000 TL;24 Kasım 2025;Mercedes - Benz;C;C 200 d BlueTEC AMG;2017;145.000 km;Otomatik;41 lt;Sedan;Beyaz;1598 cc;136 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-a-180-d-amg/baha-gulcan-otomotiv-den-mercedes-benz-a180d/34506268;1.415.000 TL;24 Kasım 2025;Mercedes - Benz;A;A 180 d AMG;2016;225.000 km;Otomatik;Dizel;Hatchback/5;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;1 değişen
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-280-se/cinar-otomotiv-den-otomatik-280-se/33864288;245.000 TL;24 Kasım 2025;Mercedes - Benz;280;SE;1985;483.500 km;Otomatik;LPG & Benzin;Sedan;Kahverengi;2501 - 3000 cm3;201 - 225 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-exclusive/2018-hatasiz-mercedes-c200d-exclusive-136-hp-cam-tavan/33412327;"2.250.000 TL
2.149.000 TL";24 Kasım 2025;Mercedes - Benz;C;C 200 D Exclusive;2018;187.000 km;Otomatik;66 lt;Sedan;Lacivert;1598 cc;160 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-amg/begoglu-otomotiv-2016-mercedes-c200d-amg-cam-tavan-205-bin-km/34787485;1.750.000 TL;23 Kasım 2025;Mercedes - Benz;C;C 200 D AMG;2016;205.000 km;Otomatik;41 lt;Sedan;Beyaz;1598 cc;136 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-200-avantgarde/98-e200-avangarde-e1-otomatik-sanruf-k-isitma-tek-degisen/35137751;615.000 TL;23 Kasım 2025;Mercedes - Benz;E;200 Avantgarde;1998;515.000 km;Otomatik;LPG & Benzin;Sedan;Lacivert;1801 - 2000 cm3;126 - 150 HP;İkinci El;1 değişen, 9 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-250-cgi-amg-premium/serkan-demir-den-2011-mercedes-benz-e250-premium-amg-100-600-km/34490337;1.795.000 TL;23 Kasım 2025;Mercedes - Benz;E;250 CGI AMG Premium;2011;100.600 km;Otomatik;59 lt;Sedan;Gri;1796 cc;204 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-200/coskun-otomotivden-95-e200-klimali-sunroof-lu-beyaz-melek/33897565;489.000 TL;23 Kasım 2025;Mercedes - Benz;E;200;1995;380.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1997 cc;136 hp;İkinci El;9 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-mercedes-benz-c-180-amg/mercedes-c180-amg-ozel-renk-cam-tavan-f1vites-kusursuz/35030665;1.399.000 TL;22 Kasım 2025;Mercedes - Benz;C;C 180 AMG;2012;208.000 km;Otomatik;67 lt;Sedan;Gri (Gümüş);1796 cc;156 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-180-exclusive/2017-merdeces-benz-e-180-comand-ekran-elektrikli-bagaj-79-000km/34752754;3.198.950 TL;22 Kasım 2025;Mercedes - Benz;E;180 Exclusive;2017;79.000 km;Otomatik;50 lt;Sedan;Siyah;1595 cc;156 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-amg/2020-mercedes-c200damg-estate-isitma-21-jant-elk-bagaj-cam-tavan/35181123;2.220.000 TL;22 Kasım 2025;Mercedes - Benz;C;C 200 D AMG;2020;119.800 km;Otomatik;41 lt;Sedan;Gri;1598 cc;136 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-mercedes-benz-a-150-polarstar/acil-mercedes-benz-a150-polarstar-2006-model-190000-km/34945671;"510.000 TL
480.000 TL";20 Kasım 2025;Mercedes - Benz;A;A 150 Polarstar;2006;190.000 km;Otomatik;54 lt;Hatchback/5;Siyah;1498 cc;95 hp;İkinci El;2 değişen, 10 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-180-amg/mercedes-c180-amg-9g-tronic/32404430;2.440.000 TL;20 Kasım 2025;Mercedes - Benz;C;C 180 AMG;2018;130.000 km;Otomatik;Benzin;Sedan;Lacivert;1401 - 1600 cm3;151 - 175 HP;İkinci El;1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-cla-200-amg/galeriden-mercedes-benz-cla-200-amg-2014-model-istanbul/32278044;1.430.000 TL;19 Kasım 2025;Mercedes - Benz;CLA;200 AMG;2014;285.000 km;Otomatik;50 lt;Coupe;Beyaz;1595 cc;156 hp;İkinci El;1 değişen, 2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-a-180-blueefficiency-urban/2014-model-hatasiz-boyasiz-cam-tavan-142-000-km-mercedes-a180/32721791;1.460.000 TL;19 Kasım 2025;Mercedes - Benz;A;A 180 BlueEFFICIENCY Urban;2014;142.000 km;Yarı Otomatik;50 lt;Hatchback/5;Beyaz;1595 cc;122 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-180-kompressor-blueefficiency-amg/galeriden-mercedes-benz-c-180-kompressor-blueefficiency-amg-2011-model-kayseri/31143630;1.215.000 TL;19 Kasım 2025;Mercedes - Benz;C;C 180 Kompressor BlueEFFICIENCY AMG;2011;153.000 km;Otomatik;66 lt;Sedan;Beyaz;1597 cc;156 hp;İkinci El;1 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-cla-180-d-amg/2015-makyajli-cla-180-d-amg-imzali-gece-paket-ozel-seri/34368726;1.549.000 TL;19 Kasım 2025;Mercedes - Benz;CLA;180 D AMG;2015;210.000 km;Otomatik;Dizel;Coupe;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-comfort/vera-otomotiv-den-2017-model-mercedes-c-200-d-comfort-sanruflu/34919521;1.539.000 TL;18 Kasım 2025;Mercedes - Benz;C;C 200 D Comfort;2017;175.000 km;Otomatik;41 lt;Sedan;Füme;1598 cc;136 hp;İkinci El;6 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-250-cdi-edition/baha-gulcan-otomotiv-den-hatasiz-tramersiz-e250-bluetec-edition/34230914;2.550.000 TL;17 Kasım 2025;Mercedes - Benz;E;250 CDI Edition;2015;273.000 km;Otomatik;59 lt;Sedan;Lacivert;2143 cc;204 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-amg/2019-cikisli-hatasiz-amg-imza-paket-mercedes-c200d/34644961;2.320.000 TL;12 Kasım 2025;Mercedes - Benz;C;C 200 D AMG;2018;143.750 km;Otomatik;Dizel;Sedan;Siyah;1401 - 1600 cm3;126 - 150 HP;İkinci El;1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-200-d-exclusive/yaka-motors-tan-2022-model-yetkili-servis-bakimli-e200d-vakum-kp/32309018;4.210.000 TL;09 Kasım 2025;Mercedes - Benz;E;200 d Exclusive;2022;118.000 km;Otomatik;50 lt;Sedan;Siyah;1597 cc;160 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-220-cdi-elegance/firsat-araci-2001-mercedes-benz-c-220-cdi-elegance-6-ileri-143-hp/33648094;517.500 TL;06 Kasım 2025;Mercedes - Benz;C;C 220 CDI Elegance;2001;333.150 km;Düz;62 lt;Sedan;Gri (Gümüş);2148 cc;143 hp;İkinci El;9 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-180-elite/mercedes-benz-e-180-elite-2014-model-ankara/31977016;2.025.000 TL;05 Kasım 2025;Mercedes - Benz;E;180 Elite;2014;181.000 km;Otomatik;59 lt;Sedan;Beyaz;1595 cc;156 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-190-d-2-0/galeri-beyazdan-1987-190-d-muzelik/12843951;400.000 TL;04 Kasım 2025;Mercedes - Benz;190;190 D 2.0;1987;310.710 km;Düz;55 lt;Sedan;Bordo;1997 cc;72 hp;İkinci El;Tamamı boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-a-150-avantgarde/2006-mercedes-a150-avantgarde-otomatik-bakimli/34233480;610.000 TL;01 Kasım 2025;Mercedes - Benz;A;A 150 Avantgarde;2006;214.500 km;Otomatik;Benzin;Hatchback/5;Beyaz;1401 - 1600 cm3;76 - 100 HP;İkinci El;1 değişen, 2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-s-400-d-amg/set-motors-dan-ozel-tc-plaka-s-400-long-4-matic-vizyon/35209467;6.350.000 TL;27 Kasım 2025;Mercedes - Benz;S;S 400 400 d AMG;2017;265.000 km;Otomatik;70 lt;Sedan;Siyah;2925 cc;340 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-amg/set-motors-2024-model-hatasiz-boyasiz-c200-amg-4matic/35209463;4.345.000 TL;27 Kasım 2025;Mercedes - Benz;C;C 200 AMG;2024;21.000 km;Otomatik;50 lt;Sedan;Siyah;1496 cc;204 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/sahibinden-satilik-mercedes-benz-slk-200-kompressor/avukat-sahibinden-2009-model-117000km-degisensiz-tramersiz/31428709;1.375.000 TL;29 Kasım 2025;Mercedes - Benz;SLK;200 Kompressor;2009;117.000 km;Otomatik;70 lt;Roadster;Siyah;1796 cc;184 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-amg/beken-otomotivden-hatasiz-mercedes-benz-c-200-d-amg-2016-model-mugla/32691331;2.200.000 TL;29 Kasım 2025;Mercedes - Benz;C;C 200 D AMG;2016;236.000 km;Otomatik;41 lt;Sedan;Beyaz;1598 cc;136 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-180-classic/galeriden-mercedes-benz-c-180-classic-1994-model-kayseri/35297667;255.500 TL;29 Kasım 2025;Mercedes - Benz;C;C 180 Classic;1994;403.000 km;Düz;62 lt;Sedan;Kırmızı;1799 cc;122 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-mercedes-benz-e-200-avantgarde/sahibinden-mercedes-benz-e-200-avantgarde-1998-model/33051930;575.000 TL;29 Kasım 2025;Mercedes - Benz;E;200 Avantgarde;1998;347.000 km;Otomatik;65 lt;Sedan;Gri;1998 cc;136 hp;İkinci El;2 değişen
